Time,Disturbance,Actuator,Error,RMS_E,W_S,W_C
5.4704,0.0575702,0.385827,0.132124,0.42779,-1.8428,-2.91538
5.47065,0.0171278,0.141732,0.13503,0.42779,-1.86726,-2.90833
5.4709,-0.0650401,-0.11811,0.0967287,0.42779,-1.88532,-2.90738
5.47115,-0.229743,-0.338583,-0.0334533,0.42779,-1.87901,-2.90587
5.4714,-0.418777,-0.480315,-0.202472,0.42779,-1.8443,-2.88956
5.47165,-0.644757,-0.519685,-0.425386,0.42779,-1.78138,-2.83897
5.4719,-0.733583,-0.496063,-0.539793,0.42779,-1.71881,-2.75721
5.47215,-0.658095,-0.448819,-0.502452,0.42779,-1.67974,-2.6693
5.4724,-0.706898,-0.401575,-0.622189,0.42779,-1.65744,-2.55166
5.47265,-0.580872,-0.385827,-0.567527,0.42779,-1.66183,-2.44263
5.4729,-0.302697,-0.480315,-0.374802,0.42779,-1.68049,-2.37437
5.47315,-0.192328,-0.629921,-0.349827,0.42779,-1.71164,-2.31707
5.4734,0.0457175,-0.629921,-0.175669,0.42779,-1.73206,-2.29427
5.47365,0.272029,-0.629921,-0.00023931,0.42779,-1.72891,-2.29601
5.4739,0.278271,-0.629921,-0.029534,0.42779,-1.73069,-2.29511
5.47415,0.458436,-0.629921,0.140569,0.42779,-1.70027,-2.29736
5.4744,0.437766,-0.629921,0.125362,0.42779,-1.67314,-2.29253
5.47465,0.390473,-0.629921,0.104464,0.42779,-1.65164,-2.28301
5.4749,0.421255,-0.622047,0.175596,0.42779,-1.62198,-2.2605
5.47515,0.371573,-0.204724,0.174669,0.42779,-1.5984,-2.23205
5.4754,0.365969,0.220472,0.219989,0.42779,-1.57798,-2.19135
5.47565,0.23986,0.614173,0.143992,0.42779,-1.57073,-2.16174
5.4759,0.324577,0.629921,0.279265,0.42779,-1.57008,-2.10562
5.47615,0.292558,0.629921,0.286155,0.42779,-1.58237,-2.04993
5.4764,0.293299,0.629921,0.336644,0.42779,-1.61099,-1.99029
5.47665,0.215717,0.629921,0.313054,0.42779,-1.64934,-1.94264
5.4769,0.2133,0.629921,0.351553,0.42779,-1.70295,-1.90083
5.47715,0.132131,0.472441,0.322521,0.42779,-1.75929,-1.87473
5.4774,-0.0681043,0.299213,0.158665,0.42779,-1.78915,-1.86852
5.47765,-0.331909,0.220472,-0.076083,0.42779,-1.77498,-1.86775
5.4779,-0.460827,0.228346,-0.201711,0.42779,-1.73836,-1.85684
5.47815,-0.582983,0.291339,-0.324589,0.42779,-1.68516,-1.82557
5.4784,-0.715819,0.409449,-0.480783,0.42779,-1.6193,-1.76122
5.47865,-0.707809,0.535433,-0.516509,0.42779,-1.56662,-1.67692
5.4789,-0.656038,0.598425,-0.51474,0.42779,-1.53484,-1.5828
5.47915,-0.561548,0.582677,-0.479192,0.42779,-1.52593,-1.49096
5.4794,-0.35132,0.464567,-0.316546,0.42779,-1.53368,-1.43177
5.47965,-0.0982098,0.259843,-0.109184,0.42779,-1.54002,-1.41464
5.4799,0.0137005,0.0472441,-0.0276754,0.42779,-1.5411,-1.41299
